Freq (GHz),Effective Dk (1),Effective Dk std (1),Losses (dB/mm),Losses std (dB/mm)
34.5,2.3937758770261883,0.008198319051086955,0.06476010227389413,0.00041669997742396244
35.0,2.3942957456991696,0.00819989445463792,0.0655914000718461,0.0004302120932915005
35.5,2.3945300997398355,0.008201705730786575,0.06662807164307523,0.0004440041365134341
36.0,2.394858088369542,0.008202801796750158,0.0673791067176894,0.0004560585385912718
36.5,2.395222891954111,0.008203169579536956,0.06766024256573303,0.000455100199312015
37.0,2.3954250220820703,0.008203905680699388,0.06782479880125335,0.00045299018407671764
37.5,2.3953393731071624,0.008205500356137848,0.06781463698779222,0.0004526643083524311
38.0,2.395484517538035,0.00820684994877522,0.06777003232200629,0.0004597694805275521
38.5,2.396143007340921,0.008208079257370895,0.06830098234161071,0.0004628145187089523
39.0,2.3966886072022326,0.00821004769566138,0.06895224993318276,0.0004604713023168061
39.5,2.397104606363906,0.008213233517625596,0.0699375928454718,0.0004790572546518634
40.0,2.3975156024550834,0.008216497637249548,0.07102916936556966,0.0004974738798921245
40.5,2.3980202501236016,0.008218914970011903,0.07172598073987438,0.0005115056753366003
41.0,2.39839189838866,0.008220111393054565,0.07269651323665242,0.0005206171318621203
41.5,2.398380542170903,0.008221092975384448,0.07347269318783345,0.0005093521888239982
42.0,2.3984755349960794,0.008222277129969872,0.07444249146475672,0.000487901382378135
42.5,2.399029304077636,0.008223488579000812,0.0752311816175004,0.00047185606824959173
43.0,2.3994149838621968,0.008224473007942528,0.07580418120738396,0.00043712113156442364
43.5,2.399723262710619,0.008225829448543658,0.07657425342264737,0.00043227300006102817
44.0,2.400125596300407,0.00822694855832372,0.07782698032883403,0.0004281439662570684
44.5,2.4006660875248835,0.008227910173702663,0.07888236262785112,0.00042309317592170053
45.0,2.401145082928931,0.008229173646245569,0.08019307804693482,0.000420672126769296
45.5,2.4017389168796353,0.008230138929861078,0.08135494353761377,0.000409387405620239
46.0,2.402205892798696,0.008231298865488266,0.08248247034953399,0.0004079640064416204
46.5,2.4027635221767607,0.008232215111510354,0.08306906943492605,0.00041846304816492837
47.0,2.403353799110966,0.008232953990035501,0.08385098762761645,0.00043160833078625005
47.5,2.4036915723515873,0.008234729390289441,0.08457172743266168,0.0004610441149207268
48.0,2.40452278365328,0.00823602054237989,0.08529236965276463,0.0004795611765665154
48.5,2.4053258115328657,0.008238336949952527,0.08627671967279217,0.0005045797053342154
49.0,2.4059656825053968,0.008241503984298721,0.08757662944154408,0.0005241994286645683
49.5,2.406641615374076,0.008242497201670008,0.08891397698072552,0.0005268828844484038
50.0,2.4069308850847784,0.00824314582854341,0.09038584778933895,0.0005225665428153012
50.5,2.4072811066322988,0.00824365410692874,0.09157560965539174,0.0005204907864087908
51.0,2.4078020195548744,0.008245015401562831,0.09279956922116955,0.0005067214774744036
51.5,2.4082434899968495,0.00824966135076126,0.09398005354975203,0.0005454393999916802
52.0,2.4089457573827455,0.008253982725553792,0.09446056733321447,0.0005736277530025694
52.5,2.4093666200859145,0.008261774991534306,0.0952666877846038,0.0009835471774985003
